odfpath	srcext	srcpath	family	batch	feature
slides/chartset-003/odp/009_advanced_powerpoint_bar.odp	pptx	slides/chartset-003/pptx/009_advanced_powerpoint_bar.pptx	slides	chartset-003	class:chart:bar
slides/chartset-003/odp/009_advanced_powerpoint_bar.odp	pptx	slides/chartset-003/pptx/009_advanced_powerpoint_bar.pptx	slides	chartset-003	series-class:chart:bar
slides/chartset-003/odp/009_advanced_powerpoint_bar.odp	pptx	slides/chartset-003/pptx/009_advanced_powerpoint_bar.pptx	slides	chartset-003	@vertical_true
slides/chartset-003/odp/010_advanced_powerpoint_column.odp	pptx	slides/chartset-003/pptx/010_advanced_powerpoint_column.pptx	slides	chartset-003	class:chart:bar
slides/chartset-003/odp/010_advanced_powerpoint_column.odp	pptx	slides/chartset-003/pptx/010_advanced_powerpoint_column.pptx	slides	chartset-003	series-class:chart:bar
slides/chartset-003/odp/011_advanced_powerpoint_line.odp	pptx	slides/chartset-003/pptx/011_advanced_powerpoint_line.pptx	slides	chartset-003	class:chart:line
slides/chartset-003/odp/011_advanced_powerpoint_line.odp	pptx	slides/chartset-003/pptx/011_advanced_powerpoint_line.pptx	slides	chartset-003	series-class:chart:line
slides/chartset-003/odp/011_advanced_powerpoint_line.odp	pptx	slides/chartset-003/pptx/011_advanced_powerpoint_line.pptx	slides	chartset-003	@symbol_type
slides/chartset-003/odp/012_advanced_powerpoint_pie.odp	pptx	slides/chartset-003/pptx/012_advanced_powerpoint_pie.pptx	slides	chartset-003	class:chart:circle
slides/chartset-003/odp/012_advanced_powerpoint_pie.odp	pptx	slides/chartset-003/pptx/012_advanced_powerpoint_pie.pptx	slides	chartset-003	series-class:chart:circle
slides/chartset-003/odp/012_advanced_powerpoint_pie.odp	pptx	slides/chartset-003/pptx/012_advanced_powerpoint_pie.pptx	slides	chartset-003	@solid_type
slides/chartset-003/odp/019_advanced_powerpoint_line.odp	pptx	slides/chartset-003/pptx/019_advanced_powerpoint_line.pptx	slides	chartset-003	class:chart:line
slides/chartset-003/odp/019_advanced_powerpoint_line.odp	pptx	slides/chartset-003/pptx/019_advanced_powerpoint_line.pptx	slides	chartset-003	series-class:chart:line
slides/chartset-003/odp/019_advanced_powerpoint_line.odp	pptx	slides/chartset-003/pptx/019_advanced_powerpoint_line.pptx	slides	chartset-003	@symbol_type
slides/chartset-003/odp/027_advanced_powerpoint_line.odp	pptx	slides/chartset-003/pptx/027_advanced_powerpoint_line.pptx	slides	chartset-003	class:chart:line
slides/chartset-003/odp/027_advanced_powerpoint_line.odp	pptx	slides/chartset-003/pptx/027_advanced_powerpoint_line.pptx	slides	chartset-003	series-class:chart:line
slides/chartset-003/odp/027_advanced_powerpoint_line.odp	pptx	slides/chartset-003/pptx/027_advanced_powerpoint_line.pptx	slides	chartset-003	@symbol_type
slides/chartset-003/odp/028_advanced_powerpoint_pie.odp	pptx	slides/chartset-003/pptx/028_advanced_powerpoint_pie.pptx	slides	chartset-003	class:chart:circle
slides/chartset-003/odp/028_advanced_powerpoint_pie.odp	pptx	slides/chartset-003/pptx/028_advanced_powerpoint_pie.pptx	slides	chartset-003	series-class:chart:circle
slides/chartset-003/odp/028_advanced_powerpoint_pie.odp	pptx	slides/chartset-003/pptx/028_advanced_powerpoint_pie.pptx	slides	chartset-003	@solid_type
slides/ceiling-001/odp/Fundamentals_Module_1_basics.odp	ppt	slides/ceiling-001/ppt/Fundamentals_Module_1_basics.ppt	slides	ceiling-001	class:chart:line
slides/ceiling-001/odp/Fundamentals_Module_1_basics.odp	ppt	slides/ceiling-001/ppt/Fundamentals_Module_1_basics.ppt	slides	ceiling-001	series-class:chart:line
slides/ceiling-001/odp/Fundamentals_Module_1_basics.odp	ppt	slides/ceiling-001/ppt/Fundamentals_Module_1_basics.ppt	slides	ceiling-001	@symbol_type
slides/ceiling-001/odp/Fundamentals_Module_1_basics.odp	ppt	slides/ceiling-001/ppt/Fundamentals_Module_1_basics.ppt	slides	ceiling-001	class:chart:line
slides/ceiling-001/odp/Fundamentals_Module_1_basics.odp	ppt	slides/ceiling-001/ppt/Fundamentals_Module_1_basics.ppt	slides	ceiling-001	series-class:chart:line
slides/ceiling-001/odp/Fundamentals_Module_1_basics.odp	ppt	slides/ceiling-001/ppt/Fundamentals_Module_1_basics.ppt	slides	ceiling-001	@symbol_type
slides/ceiling-001/odp/N2_E_Maestroni_Swarm_COP.odp	pptx	slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	slides	ceiling-001	class:chart:bar
slides/ceiling-001/odp/N2_E_Maestroni_Swarm_COP.odp	pptx	slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	slides	ceiling-001	series-class:chart:bar
slides/ceiling-001/odp/N2_E_Maestroni_Swarm_COP.odp	pptx	slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	slides	ceiling-001	@vertical_true
slides/ceiling-001/odp/N2_E_Maestroni_Swarm_COP.odp	pptx	slides/ceiling-001/pptx/N2_E_Maestroni_Swarm_COP.pptx	slides	ceiling-001	@stacked_true
slides/ceiling-001/odp/Sylva%20introduction%20session.odp	pptx	slides/ceiling-001/pptx/Sylva%20introduction%20session.pptx	slides	ceiling-001	class:chart:ring
slides/ceiling-001/odp/Sylva%20introduction%20session.odp	pptx	slides/ceiling-001/pptx/Sylva%20introduction%20session.pptx	slides	ceiling-001	series-class:chart:circle
slides/ceiling-001/odp/Sylva%20introduction%20session.odp	pptx	slides/ceiling-001/pptx/Sylva%20introduction%20session.pptx	slides	ceiling-001	@solid_type
slides/ceiling-001/odp/Thailand17.odp	ppt	slides/ceiling-001/ppt/Thailand17.ppt	slides	ceiling-001	class:chart:scatter
slides/ceiling-001/odp/Thailand17.odp	ppt	slides/ceiling-001/ppt/Thailand17.ppt	slides	ceiling-001	series-class:chart:scatter
slides/ceiling-001/odp/Thailand17.odp	ppt	slides/ceiling-001/ppt/Thailand17.ppt	slides	ceiling-001	@symbol_type
slides/ceiling-001/odp/Thailand17.odp	ppt	slides/ceiling-001/ppt/Thailand17.ppt	slides	ceiling-001	class:chart:scatter
slides/ceiling-001/odp/Thailand17.odp	ppt	slides/ceiling-001/ppt/Thailand17.ppt	slides	ceiling-001	series-class:chart:scatter
slides/ceiling-001/odp/Thailand17.odp	ppt	slides/ceiling-001/ppt/Thailand17.ppt	slides	ceiling-001	@symbol_type
slides/ceiling-001/odp/Thailand17.odp	ppt	slides/ceiling-001/ppt/Thailand17.ppt	slides	ceiling-001	class:chart:scatter
slides/ceiling-001/odp/Thailand17.odp	ppt	slides/ceiling-001/ppt/Thailand17.ppt	slides	ceiling-001	series-class:chart:scatter
slides/ceiling-001/odp/Thailand17.odp	ppt	slides/ceiling-001/ppt/Thailand17.ppt	slides	ceiling-001	@symbol_type
slides/extra-001/odp/FAAAIandtheArtandScienceofV&Vfinal.odp	pptx	slides/extra-001/pptx/FAAAIandtheArtandScienceofV&Vfinal.pptx	slides	extra-001	class:chart:scatter
slides/extra-001/odp/FAAAIandtheArtandScienceofV&Vfinal.odp	pptx	slides/extra-001/pptx/FAAAIandtheArtandScienceofV&Vfinal.pptx	slides	extra-001	series-class:chart:scatter
slides/extra-001/odp/FAAAIandtheArtandScienceofV&Vfinal.odp	pptx	slides/extra-001/pptx/FAAAIandtheArtandScienceofV&Vfinal.pptx	slides	extra-001	@symbol_type
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	class:chart:line
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	series-class:chart:line
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	@symbol_type
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	class:chart:bar
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	series-class:chart:bar
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	class:chart:line
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	series-class:chart:line
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	@symbol_type
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	@interpolation
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	class:chart:bar
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	series-class:chart:line
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	series-class:chart:bar
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	@symbol_type
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	@interpolation
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	class:chart:bar
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	series-class:chart:line
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	series-class:chart:bar
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	@symbol_type
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	@interpolation
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	class:chart:line
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	series-class:chart:line
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	@symbol_type
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	@solid_type
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	class:chart:bar
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	series-class:chart:line
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	series-class:chart:bar
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	@symbol_type
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	@interpolation
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	class:chart:line
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	series-class:chart:line
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	@symbol_type
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	class:chart:line
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	series-class:chart:line
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	@symbol_type
slides/done-011/odp/171128IPAP.odp	pptx	slides/done-011/pptx/171128IPAP.pptx	slides	done-011	@solid_type
slides/done-011/odp/1_Country-Updates_DRC_English.odp	pptx	slides/done-011/pptx/1_Country-Updates_DRC_English.pptx	slides	done-011	class:chart:line
slides/done-011/odp/1_Country-Updates_DRC_English.odp	pptx	slides/done-011/pptx/1_Country-Updates_DRC_English.pptx	slides	done-011	series-class:chart:line
slides/done-011/odp/1_Country-Updates_DRC_English.odp	pptx	slides/done-011/pptx/1_Country-Updates_DRC_English.pptx	slides	done-011	@symbol_type
slides/done-011/odp/1_Country-Updates_DRC_English.odp	pptx	slides/done-011/pptx/1_Country-Updates_DRC_English.pptx	slides	done-011	class:chart:bar
slides/done-011/odp/1_Country-Updates_DRC_English.odp	pptx	slides/done-011/pptx/1_Country-Updates_DRC_English.pptx	slides	done-011	series-class:chart:bar
slides/done-011/odp/1_Country-Updates_DRC_English.odp	pptx	slides/done-011/pptx/1_Country-Updates_DRC_English.pptx	slides	done-011	@stacked_true
slides/done-011/odp/1_Country-Updates_DRC_English.odp	pptx	slides/done-011/pptx/1_Country-Updates_DRC_English.pptx	slides	done-011	@solid_type
slides/done-011/odp/1_Country-Updates_DRC_English.odp	pptx	slides/done-011/pptx/1_Country-Updates_DRC_English.pptx	slides	done-011	class:chart:line
slides/done-011/odp/1_Country-Updates_DRC_English.odp	pptx	slides/done-011/pptx/1_Country-Updates_DRC_English.pptx	slides	done-011	series-class:chart:line
slides/done-011/odp/1_Country-Updates_DRC_English.odp	pptx	slides/done-011/pptx/1_Country-Updates_DRC_English.pptx	slides	done-011	@symbol_type
slides/done-011/odp/3492.odp	pptx	slides/done-011/pptx/3492.pptx	slides	done-011	class:chart:bar
slides/done-011/odp/3492.odp	pptx	slides/done-011/pptx/3492.pptx	slides	done-011	series-class:chart:bar
slides/done-011/odp/3492.odp	pptx	slides/done-011/pptx/3492.pptx	slides	done-011	class:chart:ring
slides/done-011/odp/3492.odp	pptx	slides/done-011/pptx/3492.pptx	slides	done-011	series-class:chart:circle
slides/done-011/odp/3492.odp	pptx	slides/done-011/pptx/3492.pptx	slides	done-011	@solid_type
slides/done-011/odp/3492.odp	pptx	slides/done-011/pptx/3492.pptx	slides	done-011	class:chart:bar
slides/done-011/odp/3492.odp	pptx	slides/done-011/pptx/3492.pptx	slides	done-011	series-class:chart:bar
slides/done-011/odp/3492.odp	pptx	slides/done-011/pptx/3492.pptx	slides	done-011	@stacked_true
slides/done-011/odp/3492.odp	pptx	slides/done-011/pptx/3492.pptx	slides	done-011	class:chart:bar
slides/done-011/odp/3492.odp	pptx	slides/done-011/pptx/3492.pptx	slides	done-011	series-class:chart:bar
slides/done-011/odp/3492.odp	pptx	slides/done-011/pptx/3492.pptx	slides	done-011	@percentage_true
slides/done-011/odp/3495.odp	pptx	slides/done-011/pptx/3495.pptx	slides	done-011	class:chart:circle
slides/done-011/odp/3495.odp	pptx	slides/done-011/pptx/3495.pptx	slides	done-011	series-class:chart:circle
slides/done-011/odp/3495.odp	pptx	slides/done-011/pptx/3495.pptx	slides	done-011	@solid_type
slides/done-011/odp/3495.odp	pptx	slides/done-011/pptx/3495.pptx	slides	done-011	class:chart:circle
slides/done-011/odp/3495.odp	pptx	slides/done-011/pptx/3495.pptx	slides	done-011	series-class:chart:circle
slides/done-011/odp/3495.odp	pptx	slides/done-011/pptx/3495.pptx	slides	done-011	@solid_type
slides/done-011/odp/3495.odp	pptx	slides/done-011/pptx/3495.pptx	slides	done-011	class:chart:circle
slides/done-011/odp/3495.odp	pptx	slides/done-011/pptx/3495.pptx	slides	done-011	series-class:chart:circle
slides/done-011/odp/3495.odp	pptx	slides/done-011/pptx/3495.pptx	slides	done-011	@solid_type
slides/done-011/odp/3495.odp	pptx	slides/done-011/pptx/3495.pptx	slides	done-011	class:chart:circle
slides/done-011/odp/3495.odp	pptx	slides/done-011/pptx/3495.pptx	slides	done-011	series-class:chart:circle
slides/done-011/odp/3495.odp	pptx	slides/done-011/pptx/3495.pptx	slides	done-011	@solid_type
slides/chartset-002/odp/001_advanced_powerpoint_bar.odp	pptx	slides/chartset-002/pptx/001_advanced_powerpoint_bar.pptx	slides	chartset-002	class:chart:bar
slides/chartset-002/odp/001_advanced_powerpoint_bar.odp	pptx	slides/chartset-002/pptx/001_advanced_powerpoint_bar.pptx	slides	chartset-002	series-class:chart:bar
slides/chartset-002/odp/001_advanced_powerpoint_bar.odp	pptx	slides/chartset-002/pptx/001_advanced_powerpoint_bar.pptx	slides	chartset-002	@vertical_true
slides/chartset-002/odp/006_advanced_powerpoint_area.odp	pptx	slides/chartset-002/pptx/006_advanced_powerpoint_area.pptx	slides	chartset-002	class:chart:area
slides/chartset-002/odp/006_advanced_powerpoint_area.odp	pptx	slides/chartset-002/pptx/006_advanced_powerpoint_area.pptx	slides	chartset-002	series-class:chart:area
slides/chartset-002/odp/007_advanced_powerpoint_scatter.odp	pptx	slides/chartset-002/pptx/007_advanced_powerpoint_scatter.pptx	slides	chartset-002	class:chart:bar
slides/chartset-002/odp/014_advanced_powerpoint_area.odp	pptx	slides/chartset-002/pptx/014_advanced_powerpoint_area.pptx	slides	chartset-002	class:chart:area
slides/chartset-002/odp/014_advanced_powerpoint_area.odp	pptx	slides/chartset-002/pptx/014_advanced_powerpoint_area.pptx	slides	chartset-002	series-class:chart:area
slides/chartset-002/odp/017_advanced_powerpoint_bar.odp	pptx	slides/chartset-002/pptx/017_advanced_powerpoint_bar.pptx	slides	chartset-002	class:chart:bar
slides/chartset-002/odp/017_advanced_powerpoint_bar.odp	pptx	slides/chartset-002/pptx/017_advanced_powerpoint_bar.pptx	slides	chartset-002	series-class:chart:bar
slides/chartset-002/odp/017_advanced_powerpoint_bar.odp	pptx	slides/chartset-002/pptx/017_advanced_powerpoint_bar.pptx	slides	chartset-002	@vertical_true
slides/chartset-002/odp/023_advanced_powerpoint_scatter.odp	pptx	slides/chartset-002/pptx/023_advanced_powerpoint_scatter.pptx	slides	chartset-002	class:chart:bar
slides/chartset-002/odp/024_advanced_powerpoint_bubble.odp	pptx	slides/chartset-002/pptx/024_advanced_powerpoint_bubble.pptx	slides	chartset-002	class:chart:bar
slides/chartset-002/odp/030_advanced_powerpoint_area.odp	pptx	slides/chartset-002/pptx/030_advanced_powerpoint_area.pptx	slides	chartset-002	class:chart:area
slides/chartset-002/odp/030_advanced_powerpoint_area.odp	pptx	slides/chartset-002/pptx/030_advanced_powerpoint_area.pptx	slides	chartset-002	series-class:chart:area
slides/chartset-002/odp/032_advanced_powerpoint_bubble.odp	pptx	slides/chartset-002/pptx/032_advanced_powerpoint_bubble.pptx	slides	chartset-002	class:chart:bar
slides/chartset-002/odp/033_advanced_powerpoint_bar.odp	pptx	slides/chartset-002/pptx/033_advanced_powerpoint_bar.pptx	slides	chartset-002	class:chart:bar
slides/chartset-002/odp/033_advanced_powerpoint_bar.odp	pptx	slides/chartset-002/pptx/033_advanced_powerpoint_bar.pptx	slides	chartset-002	series-class:chart:bar
slides/chartset-002/odp/033_advanced_powerpoint_bar.odp	pptx	slides/chartset-002/pptx/033_advanced_powerpoint_bar.pptx	slides	chartset-002	@vertical_true
slides/chartset-006/odp/031_Alarm_Clock_Pie-Chart_for_PowerPoint_and_Google_Slides_0b185a05.odp	pptx	slides/chartset-006/pptx/031_Alarm_Clock_Pie-Chart_for_PowerPoint_and_Google_Slides_0b185a05.pptx	slides	chartset-006	class:chart:circle
slides/chartset-006/odp/031_Alarm_Clock_Pie-Chart_for_PowerPoint_and_Google_Slides_0b185a05.odp	pptx	slides/chartset-006/pptx/031_Alarm_Clock_Pie-Chart_for_PowerPoint_and_Google_Slides_0b185a05.pptx	slides	chartset-006	series-class:chart:circle
slides/chartset-006/odp/031_Alarm_Clock_Pie-Chart_for_PowerPoint_and_Google_Slides_0b185a05.odp	pptx	slides/chartset-006/pptx/031_Alarm_Clock_Pie-Chart_for_PowerPoint_and_Google_Slides_0b185a05.pptx	slides	chartset-006	@solid_type
slides/chartset-006/odp/031_Alarm_Clock_Pie-Chart_for_PowerPoint_and_Google_Slides_0b185a05.odp	pptx	slides/chartset-006/pptx/031_Alarm_Clock_Pie-Chart_for_PowerPoint_and_Google_Slides_0b185a05.pptx	slides	chartset-006	class:chart:circle
slides/chartset-006/odp/031_Alarm_Clock_Pie-Chart_for_PowerPoint_and_Google_Slides_0b185a05.odp	pptx	slides/chartset-006/pptx/031_Alarm_Clock_Pie-Chart_for_PowerPoint_and_Google_Slides_0b185a05.pptx	slides	chartset-006	series-class:chart:circle
slides/chartset-006/odp/031_Alarm_Clock_Pie-Chart_for_PowerPoint_and_Google_Slides_0b185a05.odp	pptx	slides/chartset-006/pptx/031_Alarm_Clock_Pie-Chart_for_PowerPoint_and_Google_Slides_0b185a05.pptx	slides	chartset-006	@solid_type
slides/chartset-006/odp/044_Dual_Mind_Spark_Chart_for_PowerPoint_a83f890a.odp	pptx	slides/chartset-006/pptx/044_Dual_Mind_Spark_Chart_for_PowerPoint_a83f890a.pptx	slides	chartset-006	class:chart:bar
slides/chartset-006/odp/044_Dual_Mind_Spark_Chart_for_PowerPoint_a83f890a.odp	pptx	slides/chartset-006/pptx/044_Dual_Mind_Spark_Chart_for_PowerPoint_a83f890a.pptx	slides	chartset-006	series-class:chart:bar
slides/chartset-006/odp/044_Dual_Mind_Spark_Chart_for_PowerPoint_a83f890a.odp	pptx	slides/chartset-006/pptx/044_Dual_Mind_Spark_Chart_for_PowerPoint_a83f890a.pptx	slides	chartset-006	@percentage_true
slides/chartset-006/odp/044_Dual_Mind_Spark_Chart_for_PowerPoint_a83f890a.odp	pptx	slides/chartset-006/pptx/044_Dual_Mind_Spark_Chart_for_PowerPoint_a83f890a.pptx	slides	chartset-006	class:chart:bar
