doc	part	holder	depth	alt	pos	has_wh	w	h	left	top	frm	to	parse	strokeweight	strokecolor	stroked	strokeoff	fullpath
053_Organogram_Template_Creative_Theme_21657a3d.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	0,-4256	10178,-4256	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-005/docx/053_Organogram_Template_Creative_Theme_21657a3d.docx
053_Organogram_Template_Creative_Theme_21657a3d.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	0,-4256	10178,-4256	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-005/docx/053_Organogram_Template_Creative_Theme_21657a3d.docx
053_Organogram_Template_Creative_Theme_21657a3d.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	0,2070	10179,2070	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-005/docx/053_Organogram_Template_Creative_Theme_21657a3d.docx
053_Organogram_Template_Creative_Theme_21657a3d.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	4917,0	4917,2065	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-005/docx/053_Organogram_Template_Creative_Theme_21657a3d.docx
053_Organogram_Template_Creative_Theme_21657a3d.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	0,2070	10179,2070	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-005/docx/053_Organogram_Template_Creative_Theme_21657a3d.docx
053_Organogram_Template_Creative_Theme_21657a3d.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	4917,0	4917,2065	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-005/docx/053_Organogram_Template_Creative_Theme_21657a3d.docx
054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	52017,38215	54536,38215	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-005/docx/054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx
054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	25620,37956	28140,37956	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-005/docx/054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx
054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	50033,26310	50033,35747	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-005/docx/054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx
054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	23291,26310	23291,35747	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-005/docx/054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx
054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	63662,31486	66177,31486	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-005/docx/054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx
054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	42528,26310	42528,29307	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-005/docx/054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx
054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	30451,26310	30451,29307	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-005/docx/054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx
054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	58918,26396	58918,29394	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-005/docx/054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx
054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	17166,26310	17166,29308	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-005/docx/054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx
054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	17166,26310	58936,26310	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-005/docx/054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx
054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	9661,31400	12181,31400	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-005/docx/054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx
054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	29329,22773	31849,22773	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-005/docx/054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx
054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	39854,16217	42373,16217	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-005/docx/054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx
054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	9575,16217	12095,16217	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-005/docx/054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx
054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	35540,9489	35540,13878	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-005/docx/054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx
054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	16562,9489	16562,13878	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-005/docx/054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx
054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	16476,9489	35446,9489	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-005/docx/054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx
054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	25792,6901	25792,20146	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-005/docx/054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	28575,4762	28575,8972	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	2286,8953	28448,8953	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	2286,4762	2286,8974	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	-6290,3809	-6290,7512	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	-6289,3770	12114,3770	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	12192,3809	12192,11764	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	6667,0	6667,3721	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	55220,42157	55220,46243	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	71751,38053	71751,45415	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	61514,25888	61514,32898	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	34200,26244	34200,36005	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	73,0	73,4207	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	6224,-1979	6262,10624	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	12629,0	12629,4210	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	72558,6115	72558,12983	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	21019,6557	21019,12745	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	73,0	73,4207	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	6283,-1979	6321,10625	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	12629,0	12629,4210	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	42674,49023	52962,49023	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	12630,0	12630,4207	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	6285,-1980	6323,10627	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	74,118	74,4328	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	25481,35923	45968,35923	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	12406,6535	12406,12823	1	-	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	3336,6535	3336,12822	1	-	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	16027,-117	16027,9862	1	-	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	-190,190	-190,9679	1	-	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	14977,4799	14977,9009	1	-	#ed7d31 [3205]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	8627,2709	8665,15320	1	-	#ed7d31 [3205]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	2358,4799	2358,9011	1	-	#ed7d31 [3205]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	14977,4799	14977,9009	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	8627,2709	8665,15320	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	2358,4799	2358,9011	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	14977,4799	14977,9009	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	8627,2709	8665,15320	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	2358,4799	2358,9011	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	14977,4799	14977,9009	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	8627,2709	8665,15320	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	2358,4799	2358,9011	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	22217,2323	22217,6533	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	-3946,6557	22217,6557	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	-3928,2323	-3928,6535	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	0,3468	5296,3468	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	472,0	4746,6892	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	472,630	5056,7099	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	top	fallback	absolute	0	-	-	-	-	271.5pt,204.1pt	323.15pt,256.2pt	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	word/document.xml	w:pict	group	fallback	absolute	0	-	-	-	-	114300,95250	448945,392430	1	.5pt	black [3200]	-	0	/home/user/sample-files/words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx
